0	10
1	10
2	10
3	10
4	10
5	1.1407228235363245
6	-0.053771236835067744
7	-1.0153436813063874
8	-0.2980722811495338
9	-0.6430578799599254
10	-0.29752876694969943
11	-0.29630156657082485
12	-0.25486597370134334
13	-0.16849685362670072
14	-0.2194545658533058
15	-0.10245234380389012
16	-0.12411986185745151
17	-0.056446205834968025
18	0.27239893658248715
19	0.3112262261580214
20	0.5424302583945533
