0	10
1	10
2	10
3	10
4	10
5	-0.22361617107736026
6	-0.1451445556358649
7	1.9576080649124181
8	1.2279604821329462
9	1.1613545631120223
10	0.9270827479976959
11	1.0301181428076398
12	1.2418047272442871
13	2.020128421893752
14	1.6177100146767396
15	0.4946531035999228
16	0.2057697436265828
17	0.3356985661889615
18	-0.8334293628796964
19	-0.8653391978622014
20	0.06961743803062709
